latitude,longitude,landslide_size,landslide_trigger
8.4863,76.9517,2,3
45.5137,-122.3701,2,15
25.2745,94.0212,2,3
26.11613908,94.24222574,3,1
50.6723,-1.55,3,3
45.3226,-73.7771,3,12
-30.5931,-70.9183,2,4
46.6368,-121.3942,2,3
-7.0607,147.0348,2,3
42.9771,-123.7439,4,15
27.7948,84.8566,2,3
7.513007,125.917248,2,12
28.0333,102.8667,2,3
20.04,105.35,1,14
38.854,-104.9342,2,12
-2.5338,140.7058,1,12
-41.1274,146.1258,2,12
22.4254,91.8022,3,1
54.417,13.4343,2,12
38.297838,-120.704661,4,12
37.9745,-84.4985,2,12
18.7591,73.3852,2,1
25.092576,91.763689,3,8
40.4839954,-107.0531393,3,12
35.77900132,-121.3288786,2,12
44.3104,-123.6313,4,15
26.7215,95.0283,2,3
34.6056,76.0539,2,3
46.87775675,-112.6029865,3,4
28.2154,110.2225,2,3
47.2671,-122.4471,3,3
27.81963827,84.46652548,2,3
47.7028,-121.957,3,3
33.1289,75.4325,2,3
38.4738,-122.9542,3,3
37.1629,-111.373,2,3
47.38035226,-122.9554581,4,12
18.456179,-77.326712,2,5
44.5694,-123.617,2,12
26.1666,91.7042,2,1
56.7325,-2.6551,2,3
-22.5046,-43.1823,2,3
-6.9274,109.2378,2,3
8.2922,98.9153,1,2
33.2407,75.2373,2,3
18.77238406,-72.5129604,2,3
-6.7663,146.4261,2,3
39.52666359,67.81728309,1,3
13.5983,124.1003,2,14
42.4294,-124.423,4,15
9.5676,-79.6667,2,3
22.2209,-159.5682,3,3
43.125,-124.2861,4,15
6.8334,80.9933,2,1
35.005,137.9084,2,12
36.592541,-118.22276,1,13
30.7652,78.5925,2,3
10.35176697,123.8780348,3,1
40.571,-80.2152,3,15
2.718876992,101.9674097,3,3
-6.250474027,106.8416895,2,3
10.3472,123.8852,2,3
26.6738,118.91,2,14
46.5455,-122.0818,2,12
31.0349,116.6195,2,14
25.5145,90.2023,2,1
26.6432,99.5666,2,3
37.00129086,-122.0212582,3,12
8.4984,123.3032,2,3
28.8519,81.7086,2,12
39.5513,-119.9038,3,3
29.841,79.7758,1,3
18.3806,-66.3319,3,12
45.5772,-122.1198,4,15
33.968473,-116.950975,2,12
47.4294,-121.4248,3,12
47.7651,-122.3856,2,12
34.93977198,76.83270934,2,12
51.4197,-116.4362,2,0
48.130894,-116.479598,3,12
31.4551,78.1996,2,12
-6.5689,106.7867,2,3
-18.1388,177.5031,2,3
42.7371,-124.4763,4,15
45.531962,-122.960461,3,12
27.6314,85.0813,3,9
26.6726411,105.6688433,1,12
37.5534,-122.026,2,12
13.986,75.452,1,3
23.73478778,92.72124394,2,3
10.1433,-83.9529,2,3
44.1778,-123.5828,4,15
47.8268,-122.3149,2,3
27.36,87.6681,1,3
47.8734,13.8188,5,12
40.5494,45.6449,2,3
30.4559,106.6332,2,3
16.0769,121.7536,2,3
38.9632,-82.7353,3,3
-41.1869,173.363,3,3
50.7187,-1.8577,1,1
16.402,120.597,2,14
3.1797,101.6757,3,3
26.8073,88.3162,2,3
45.7717,-122.7428,2,3
45.9866,-123.3857,4,15
33.5918,-117.8336,2,15
38.498,-106.08,3,12
27.1667,109.9167,1,3
45.6947,-123.8788,4,15
43.6626,-116.0303,2,3
55.7496,-2.1046,3,12
50.63009238,-1.941264783,3,12
39.32151816,-120.4235534,2,12
-34.0746,18.3653,3,3
18.0622,-76.7763,2,14
15.9841,120.2016,2,12
-22.9824,-43.2987,3,3
-2.7414,134.5427,1,3
33.7099,74.7959,1,1
44.4634,-123.509,4,15
47.2733,-122.2608,2,1
29.8825,81.2603,1,3
32.7738,-117.1282,3,3
22.1337,78.8979,2,15
44.9688,33.6051,2,3
10.006,105.7492,2,15
35.0672,-85.3697,3,3
10.34,123.9275,2,14
22.3145,104.095,5,12
27.2879,88.2579,1,3
30.1176,78.7472,2,12
17.487,120.4359,3,1
26.7636,119.2801,2,14
12.3491,-84.8196,2,1
39.7375,-121.4969,2,15
33.2611,75.2138,3,15
25.67,94.1066,2,3
-18.00324633,179.3048665,1,3
44.401,-123.9243,4,15
29.6699,91.1549,5,13
21.3161,107.3397,2,3
7.6805,125.2236,2,14
49.4109,-123.2403,2,15
11.28965,76.94171,3,12
4.8057,114.6671,2,3
37.4282,-105.4449,3,3
29.16952271,81.57140363,2,12
35.7497,71.7059,2,13
27.044,89.5744,2,3
40.7659,-123.1034,2,3
35.2169,76.4243,2,3
9.2424,125.9825,2,14
43.7548,-122.3985,2,13
29.5177,106.5361,2,15
28.0115,112.9838,2,12
6.7077,100.7451,2,3
11.0029,-73.7733,2,3
27.5754,91.9754,2,3
38.52090057,-122.4720513,3,12
31.5583,95.2747,2,4
19.1287,72.8889,2,3
44.6573,-123.8372,4,15
44.027,-123.83,4,15
8.5091,123.2981,2,3
40.0205,-80.3194,3,3
47.4957,-121.7868,4,3
20.81,-156.1166,3,12
43.39079798,-123.541517,3,12
34.0049,73.7526,2,3
27.0257,88.4301,3,3
50.77712046,-119.235673,2,12
13.8383,124.2714,2,14
37.8762,15.1933,2,3
42.9172,-124.1019,4,15
29.913,79.3532,2,3
21.5332,94.4332,2,12
31.5304,77.7755,2,3
47.5147,-123.0597,2,3
44.42016203,-123.5477652,3,15
44.5223,-119.69,4,15
9.0891,99.8589,2,3
9.6515,124.3656,2,14
5.925,116.0981,2,3
-36.84918114,174.9031757,3,14
47.87110995,-122.3288059,2,3
32.80814437,-117.2656108,2,15
23.7348,92.7187,1,3
6.9698,81.039,2,3
32.08059703,103.6653085,1,1
-34.9538,138.6814,3,15
39.0188,-84.2677,3,3
40.6268,-79.7383,2,12
36.4461,-92.4623,3,3
-38.551,146.196,1,12
42.81,-123.0451,2,3
13.0536,121.4036,2,12
8.7636,-82.6342,3,12
46.8332,-123.5888,4,3
21.9814,-104.8381,2,14
11.811,125.1507,2,3
29.33,80.1,2,12
14.6283,-90.5324,2,15
-17.3945,-66.1614,2,15
33.17598419,75.81088889,2,12
51.4914,0.1292,3,15
46.1209,-123.2351,4,15
33.3118,75.7525,2,3
45.3412,-121.6944,3,15
47.9459,-122.3039,2,3
33.5708,73.494,2,12
33.33819588,75.19229171,2,12
13.4058,-86.6122,2,3
47.5812,-122.6051,2,3
-11.9009,-76.6643,2,3
6.713960086,-72.73000859,2,3
25.6320357,94.10065403,3,1
26.8546,88.3373,2,9
30.0705,80.2364,3,9
6.2336,-75.1619,3,1
31.0563269,77.13685018,2,0
26.1445447,94.24416766,3,3
45.4956,-119.7667,4,15
7.021,80.5913,2,3
47.5498,-122.1185,3,3
28.25,82.7311,2,9
35.8568,-82.6957,2,12
35.5722,-105.785,2,3
13.6529,79.3439,2,3
43.4825,-73.7946,3,12
32.8468,75.137,2,12
40.3312,-73.9816,2,3
-16.433,179.366,2,14
35.1807,76.0557,2,12
35.72457989,-83.50704109,3,12
33.7033,73.038,2,12
43.6911,-124.1362,4,15
14.5894,121.07,2,12
33.601,130.5823,2,3
18.0445,-76.2781,2,3
26.9071,87.9217,2,5
2.6985,102.0025,2,15
10.37,123.89,2,3
17.0977,-96.0625,2,14
34.1538,-83.6417,3,3
30.7332,78.4401,2,3
39.0447,-84.5289,3,12
11.02032339,124.5923832,2,4
43.6905,-123.9755,4,15
30.4605,79.4774,2,1
27.5523,91.752,2,1
40.74603915,73.65631116,5,15
46.1675,-123.6639,4,15
17.3738,-92.8213,1,14
35.311,73.3197,1,15
27.0095,88.2592,2,14
16.95,122.03,2,3
12.1979,-61.699,3,3
43.486,-91.2132,2,3
30.9753,78.4375,2,1
28.3928,83.5942,2,15
-23.0189,-43.4788,2,3
60.8228,-136.5506,2,3
27.943851,83.805661,2,1
30.0075,31.2774,2,15
50.0006,7.863,2,3
34.0886,74.0301,3,1
37.6162,-107.8186,3,3
44.3995,-123.8499,4,15
27.21782272,89.51924545,2,3
47.2813,-122.3909,2,1
4.8903,101.9787,2,3
42.9171,-124.1018,4,15
37.4285,-82.5745,1,13
29.9551,78.1677,2,3
41.8555,44.7229,2,3
28.4659,95.86,2,3
45.3926,-122.5272,2,3
49.0535,-122.8644,3,3
30.688,79.0478,2,3
42.6267,-73.8514,3,15
45.2222,-122.242,4,15
38.544,-82.548,3,3
10.2669,123.8317,2,0
48.1424,-121.4219,3,15
25.0645,121.6057,2,6
-0.2648,-78.5074,2,15
38.4575,-118.6757,2,12
-15.999,-67.5836,2,12
40.2935,-105.529,2,14
34.2266,-118.0306,3,12
48.5817,-120.7948,3,15
-7.7085,110.0076,1,3
14.6808,-90.5214,2,3
40.7427,-74.0429,3,15
11.989,108.9881,2,3
10.0757,-84.4793,2,3
10.2824,105.8144,2,15
37.67607624,-119.7795082,3,15
17.5632,121.218,2,14
34.8685,72.3183,2,3
34.5184,131.8181,2,1
33.1754,75.8103,2,1
5.534740788,8.035004131,1,11
35.2856,73.1642,1,1
33.0643,-117.3042,2,12
44.4686,-109.8833,3,12
33.8575,-116.4518,3,3
33.3376,75.1922,2,15
-3.9287,139.2902,2,3
53.30801118,-0.931903558,2,3
41.7757,-78.5023,3,3
27.3721,88.708,2,3
-0.534037626,36.86380937,2,1
25.6703,94.1095,2,3
45.5285,-122.722,2,3
19.5167,-70.5866,3,3
42.1331,-122.6123,2,3
41.4978,44.8025,2,3
36.25,137.65,2,3
23.86469956,91.8949662,2,1
1.6818,-77.7319,1,3
22.202,92.2217,3,8
30.012,78.197,2,3
27.5684,85.2254,2,3
-22.9638,-43.4762,2,3
7.16,-75.52,2,12
36.2806339,74.61062816,3,12
40.5175,-81.4305,3,12
13.949,124.21,2,14
-22.82,-43.1789,2,3
15.2011,120.741,2,14
-0.4777,100.3467,2,3
48.26414063,-121.8777699,3,12
28.8425,81.7097,2,3
10.0838,77.0696,2,3
26.1961,91.7825,2,3
43.51364004,-108.1852766,2,12
39.31117535,-82.43717873,3,15
45.713,-122.7251,2,12
-0.0568,-51.1818,2,11
32.1764,76.3075,2,9
-22.3386,47.8534,2,15
39.8033,-80.7651,2,12
35.0629,-118.6257,2,1
26.8861,88.1704,2,3
43.1143,-124.2948,4,15
29.3199,102.7348,1,3
45.78715735,-123.9588755,3,12
19.436,-99.365,2,3
44.7176,-122.242,4,15
6.519724975,80.15402093,2,15
-6.1781,143.6751,2,15
19.292213,73.064979,2,0
44.1228,-122.3992,3,12
-13.3042,-72.1167,2,3
-11.9028289,-76.66275382,1,3
-9.938,33.4318,2,12
36.2566,-115.6442,2,3
9.9602,98.6657,2,9
13.8758,124.3099,1,3
28.6202,82.4393,2,15
48.5608,-120.7708,3,3
43.3037,-122.5262,4,15
28.3131,84.9895,2,3
46.0951,-123.0073,3,3
23.0636,120.6854,2,14
10.7004,124.9668,2,3
46.798,-116.9799,3,3
21.6429,104.4591,2,3
53.3799,-1.6613,2,3
45.1469,-122.0936,4,15
7.4685,80.6201,2,12
23.1172,105.1564,2,14
15.3258,-92.6698,2,3
24.7837,121.5308,1,14
-19.9167,-43.9333,2,3
47.4412,-121.9607,3,12
45.2398,-123.602,3,3
-41.2951,174.0073,2,3
-22.9463,-43.2103,2,3
16.2109,101.0521,2,3
50.78852866,-119.1013982,3,3
51.2675,-0.0271,2,15
16.8668,120.7834,2,14
-7.954477139,-78.57489565,2,1
40.4826,-111.646,3,3
-6.7209,107.0182,2,3
27.8953,85.6016,2,1
44.6342,-123.7763,4,15
15.4446,-90.9516,2,14
7.7364,123.0608,2,3
26.7197,117.1369,2,3
-3.765,139.3635,2,3
51.9007,0.0431,2,5
-23.0,-43.24,2,3
7.1133,-73.1205,1,1
9.94928114,118.8014459,2,12
11.0391,124.6291,3,14
43.0163,-2.5293,3,3
40.5071,-79.7401,3,3
22.7611,120.6824,4,4
7.2022,-72.9835,2,3
45.7686,4.8111,3,11
13.3114,109.2094,2,3
-6.522155904,106.7121322,2,1
-20.07976547,148.4775479,2,3
46.1199,-123.3467,4,15
39.1168,-108.3523,2,3
32.3032,-64.7792,2,3
38.4919474,-90.43483478,3,12
36.27035576,-82.23036111,3,3
37.335,-107.8397,2,3
31.7756,76.9876,2,15
24.7979,92.9974,2,1
34.23938592,-117.4982338,3,3
47.7124,-122.1839,2,12
35.44377033,73.98356806,3,12
36.0696,-121.602,3,3
40.4445,-111.7078,3,3
34.1577,73.8257,2,15
-16.805174,178.321201,2,14
16.9214,73.593,2,9
25.6115,96.2907,2,8
5.0657,-75.5082,3,3
37.335,-82.8717,2,15
45.1373,-122.0822,4,15
3.5181,-76.2244,1,1
45.8892,6.7933,3,1
25.1718,93.123,2,3
33.9917,-107.1577,3,3
33.029977,74.948082,2,15
45.576,8.0499,2,3
53.9908,-1.8151,3,15
9.9402,-84.0771,3,12
35.1052,-85.3361,3,3
37.7923,-122.4629,2,12
46.938003,-112.122531,3,15
7.9756,122.3698,2,1
40.4171,49.7973,1,15
-3.0287,118.9062,2,3
44.3999,-122.4303,4,15
34.0347,73.3334,2,3
6.5271,-10.3747,2,15
35.6508,-82.5308,3,1
28.03,84.2945,2,12
25.481623,93.141692,3,12
7.5955,-80.38,2,3
-2.866,-79.0892,2,1
38.51835931,-122.056666,2,12
38.720365,-9.13156,2,10
44.4017,-123.8213,2,3
46.3611,-61.0752,2,3
9.764,-84.397,2,3
37.4096,-81.4268,3,12
-23.2801,-46.7433,2,3
-18.7913,-42.3753,2,3
46.0411,-123.2481,4,15
27.092916,93.61882043,3,1
35.7131,-93.8001,3,1
45.53803931,-122.7185838,3,12
45.239,-123.1608,4,15
50.4149,-4.6717,2,3
29.3576,79.5519,2,3
47.28549545,-122.0333076,3,12
56.1127,-121.8022,2,3
45.97,9.2386,2,3
47.7628,-122.3793,3,3
23.7,113.4,2,14
40.8269,-111.9024,2,3
28.7014,82.6513,2,3
-43.404715,170.096946,3,4
-7.4343,110.2707,3,3
22.6723,120.2858,1,14
39.561,-111.1754,2,3
27.172,88.5292,2,3
-3.1448,119.7979,2,3
42.9653,-123.8197,4,15
46.7891,-92.1485,2,3
25.0985,94.3619,2,15
47.9433,-122.1879,3,12
48.82884106,-122.274004,3,15
41.8907,44.7519,2,12
42.1763,-124.3142,4,15
8.385243799,124.3458148,2,3
18.3477,-64.7736,2,12
48.5111,5.3519,2,0
16.2,108.133,2,12
47.7371,-122.2869,3,3
-28.6604,153.277,2,3
42.1433,-71.2165,3,3
32.8091,110.1125,2,3
-38.2907,177.3655,2,15
39.7628,-105.6448,3,15
27.833565,85.201673,1,3
28.5167,83.3426,2,9
27.8852,83.6275,2,3
45.3532,141.0171,2,3
17.079,120.9925,3,14
37.7922,-84.3918,3,3
15.7156,73.8049,2,15
11.4991,76.4949,3,3
12.5054,125.0039,2,14
40.555957,73.34965668,2,12
36.1512,73.7448,2,3
26.1963,91.8074,3,9
13.4952,123.6166,2,14
3.070438,101.747557,2,12
42.7675,0.5015,3,15
45.7218,-123.9285,4,15
15.6909,32.4165,2,8
37.9424,-107.8161,3,3
22.2009,92.2168,2,12
18.5044,-72.2947,2,3
40.80437884,73.60473221,2,12
14.665,-90.6158,2,3
-38.2134,178.3197,2,3
-6.8721,106.8903,2,3
39.34129618,-120.3442196,3,15
29.3908,79.4552,2,1
48.7195,-113.7188,2,3
41.1746,75.8147,2,3
18.241,73.4469,3,12
53.3599,-2.0828,2,3
37.03562826,-122.0650843,3,12
45.7239,-123.2,4,15
46.6521,-121.2355,3,3
10.8544,-13.3245,1,1
27.7185,83.47,2,15
39.0978,-84.5604,3,3
38.76605491,-120.4896612,3,12
33.3308,75.1774,2,3
34.1601,75.496,2,12
42.1575,-124.3112,4,15
44.51447151,-80.35294788,3,3
37.0702,-83.3777,3,3
47.6343,-122.398,2,3
29.2833,80.675,1,3
34.41189295,-119.740357,3,3
-42.068955,171.361312,1,15
38.0,73.0,2,12
32.9834,75.6953,2,1
3.4238,125.6078,2,3
40.8786,-124.077,2,12
0.1115,113.9171,2,12
11.01601242,124.7102698,2,1
31.5124,78.1181,1,9
23.4462,112.1351,2,3
21.1589,-156.9621,2,3
24.042,92.6724,2,3
27.4503,87.74,3,1
47.4615,-122.5458,2,3
27.0844941,93.60505989,2,1
36.4676,29.408,2,12
26.9734,87.3412,2,1
34.0966,73.4995,2,3
41.7396,20.9306,2,3
38.8549,-121.1147,3,12
15.2074,108.7103,2,3
7.89,98.3,2,3
27.769793,93.50995626,3,12
28.007828,86.191717,1,12
24.37169581,93.70684171,3,12
-18.0901755,178.4846638,3,3
54.81,-5.7647,3,12
43.23438711,-79.82721837,3,1
-1.2645,116.831,2,3
27.85256028,84.55829403,3,10
30.9141,76.818,2,1
7.8882,98.3071,2,12
45.5829,-122.7686,2,3
16.6085,120.6365,2,3
34.141,74.6568,2,3
12.1353,-61.6871,3,3
30.41288197,78.08379453,2,1
33.8996,70.1048,3,1
28.7956,82.2314,1,3
45.8694,6.8446,3,3
19.675,-70.8362,2,3
-7.4651,109.6496,3,15
27.3667,87.2167,2,12
23.89,100.0845,2,3
34.53213194,-119.8518368,3,3
33.8763,-117.6602,3,12
50.7272,-2.9298,4,15
42.683128,78.301945,1,12
33.2412,75.2382,2,3
31.958,77.1104,2,3
45.68819748,-122.7038482,3,3
29.5194,80.469,2,12
47.9582,-122.2489,3,3
43.6128,-73.5977,3,3
40.429,-79.9988,2,15
13.2861,-87.0329,3,12
27.9449,83.5109,5,15
4.3036,113.9573,3,0
45.4941,-73.5674,3,3
28.6809,77.1958,2,3
12.3129,-84.8199,2,1
26.1062,91.8717,2,1
41.529,-73.7755,2,15
30.7866,78.6171,2,1
34.6644,73.4637,2,3
38.2072,15.4306,2,3
44.1476,-94.026,2,3
34.0893,74.0241,3,12
47.3042,-123.1524,2,3
25.9466,94.6279,2,15
10.3658,123.8897,2,12
38.5327856,-81.33663404,2,15
-10.1258,-76.2043,1,3
28.1506,113.149,2,3
27.2743,92.9064,2,3
47.5244,12.4306,2,3
40.0116,-105.298,2,12
-28.08114457,153.1081019,3,1
18.1041,-76.414,2,12
24.8961,93.4957,2,3
37.25,-107.87,2,3
-37.8558,145.1147,3,3
6.0202,116.4955,2,12
16.624,97.938,2,12
-7.579046857,36.79391662,3,1
32.9112,-116.5369,2,3
37.7806,-82.9667,2,3
44.6908,-121.9962,4,15
47.962,-122.2221,2,3
34.2174,-117.0747,3,3
37.6141,-119.076,2,12
33.4482,110.2098,2,3
27.891,85.149,2,12
16.9332,120.4786,2,3
43.0091,-75.0289,3,12
36.21630141,73.29837013,3,12
49.6603,-110.2674,2,13
27.513641,87.640957,1,12
-22.9012,-42.9548,2,3
15.5238,-90.9778,2,3
25.9365,99.3373,2,12
38.6081,-28.0235,2,14
30.0553,101.9649,1,3
29.3879,-82.4854,2,12
38.6009,-77.2682,3,12
43.246274,-79.863039,3,15
29.7225,82.5068,2,9
12.3476,-84.79,2,1
31.50015823,73.3456681,3,0
51.0934,-3.0193,2,12
49.8894,6.1098,2,3
25.52,91.27,2,12
34.154,-117.8632,3,3
-7.4832,109.1404,2,3
42.083,44.7,2,12
47.27487982,-122.5601456,3,1
43.0266,-76.3302,3,3
43.7905,-123.8551,2,3
45.3828,-122.5715,3,3
-13.188028,-72.523361,2,3
32.85199035,-80.02022486,3,3
45.6334,-121.3359,3,3
48.694816,-116.311247,3,1
39.2376,-8.6859,1,12
45.9817,-122.8697,4,15
51.7153,-3.9201,2,15
37.8868,-122.6271,3,1
43.6828,-123.6691,4,15
-36.5818,149.5523,1,5
55.8657,-4.2571,2,12
38.5037,-122.9955,2,3
-22.8961,-43.4272,2,3
45.5313,-122.7193,2,3
38.5952,101.1839,2,8
4.2664,103.2174,2,1
39.7245,-91.3681,2,12
26.1699,91.7986,2,12
31.7017,76.973,2,3
48.379985,-116.551955,3,12
37.73969582,-122.4432161,3,1
47.9536,-122.2842,2,12
39.9892,-95.3153,3,3
44.3999,-123.8595,4,15
33.7975,-85.762,3,3
7.2532,80.6909,2,9
-33.9096,151.2694,2,3
34.11457289,-118.8043161,3,12
1.397,103.872,3,15
-2.53,140.7161,2,12
7.418396315,80.60846422,2,3
24.3083,91.7333,2,3
40.9457,-73.9206,3,15
-4.065,-78.951,2,3
37.9327,-122.691,3,1
32.8747,130.9837,2,4
30.3818,102.8154,2,12
33.3379,-117.4843,2,3
22.2139,-159.5233,3,12
14.7691,-88.78,2,1
27.8426,85.3418,2,3
10.3456,123.8969,2,14
41.3936,-122.1916,2,13
4.6951,96.7494,2,12
28.3952,83.5043,2,3
43.3375,-122.766,4,15
28.299,84.0366,2,3
5.852,118.0556,2,12
20.9629,107.0722,2,12
32.39999515,-90.85467299,3,3
3.4205,-76.5222,2,3
30.904,77.0969,2,3
25.31006064,94.48265093,2,3
43.5009,-108.164,2,3
46.8235,-122.3009,3,15
16.5121,80.6296,2,14
12.8715,74.8862,2,3
16.375,107.5989,2,3
-38.8702,175.2785,2,3
47.7246,-122.2811,2,12
10.114,-84.3892,2,3
-6.60253493,106.7955661,4,3
-22.9153,-43.0715,2,3
9.0925,7.4831,2,0
27.8871,83.9704,2,3
37.08035822,-121.9782751,2,12
27.0011,93.7273,2,3
28.6363,77.3957,3,15
-7.3627,108.5865,2,3
34.5208,-95.2859,3,5
61.81411736,-147.5017483,2,1
6.190195,100.331416,3,15
13.3207,123.2658,2,14
29.34137027,81.30954554,3,1
31.9906,76.7907,3,3
32.76390852,77.28272548,2,12
34.819988,-111.793249,3,15
38.7714,-104.8574,2,1
23.475,120.8994,2,3
15.7318,-90.8924,2,3
25.6172,96.3005,2,3
35.359,74.8686,2,4
7.6804,122.1511,2,8
10.6144,-66.5806,2,3
18.878,102.9132,2,12
-34.103,-70.4516,2,3
6.3879,124.7962,2,3
30.6025,-103.911,2,5
7.9035,125.3449,2,12
43.2577,-122.4142,4,15
33.1457,75.7964,2,1
-42.05,145.6333,2,15
39.2,-107.23,2,12
35.9631,-93.1774,2,3
45.3,-122.3438,4,15
47.3462,-122.5584,3,3
25.6219,96.2887,1,15
34.637,46.9313,2,12
19.34,73.7746,2,15
34.0615,-118.9774,3,12
22.2173,-159.4252,3,3
17.3461,-100.1681,2,14
30.995694,78.936314,2,12
26.1001,91.6849,3,12
11.3742,77.899,3,3
33.532,109.8821,1,3
2.7664,-75.074,3,12
52.6118,-121.5477,2,3
15.5935,73.9434,2,3
45.1974,-123.8294,4,15
45.5776,-122.1179,4,15
26.10035658,91.87351723,3,3
39.87523711,22.5703077,2,12
39.1369,-84.7904,3,3
46.9785,-123.8655,2,3
45.2675,-120.2759,4,15
25.5212,90.232,1,12
39.88211093,-87.23175652,3,12
1.0333,34.25,2,3
33.3041,75.1982,2,3
36.1736,74.3001,2,12
26.5919,107.2351,2,3
-22.8086,-43.4147,2,3
27.2644,88.1365,2,3
22.47,102.62,1,3
36.849,-83.3146,2,15
5.7369,116.384,3,1
-0.9672,100.4322,2,12
40.521,-80.138,3,3
48.2632,-124.3011,2,12
31.4161,77.4153,2,3
-14.2521,-170.6613,2,12
26.9974,88.4314,3,3
28.694,80.595,2,3
40.71264607,-122.0838653,3,3
42.8729,-112.4389,2,3
3.5424,125.5401,1,3
16.7432,120.8269,1,14
20.6479,-156.0898,3,12
4.6401,114.4396,3,12
43.4368,-124.0214,4,15
27.81229512,84.67982275,2,3
-23.0291,-43.4897,2,3
31.7655,68.1831,2,3
9.1139,-79.5626,3,12
44.1473,9.8792,2,3
37.3287,-81.3134,3,15
36.6984,-82.7628,3,15
19.9166,94.3761,2,14
40.75,70.44,1,3
47.8205,-122.2813,2,12
7.9329,81.0081,2,3
24.79591421,93.72386429,3,3
44.3998,-122.4302,4,15
-6.150862403,143.6461059,3,15
-1.0605,-80.4589,2,4
35.0111,72.7056,1,12
25.4549,119.0076,2,12
10.5641,123.2547,2,12
-6.0356,144.9513,2,12
51.23626124,-118.9831899,3,12
27.8776,94.25,1,3
20.7889,-156.0581,3,3
-7.498069,107.868913,2,3
30.6509,79.5192,2,3
33.9334,105.2333,2,12
40.6875,-105.3546,2,3
46.5951,-116.1712,2,3
14.194,121.1481,2,3
40.4372,-80.0813,2,12
56.4567,-6.0505,2,3
34.23963205,-116.9678174,2,3
-3.6511,139.5928,2,3
26.314,119.0562,2,14
37.4221,-82.0184,2,12
40.6937,-105.2659,3,3
-36.7056,146.8154,2,3
38.2217,-80.5293,2,3
22.752,120.7925,4,4
46.057,-123.2631,4,15
-22.398,-42.5823,2,3
47.6137,16.2389,2,3
27.5269,85.5641,3,15
26.8823,87.9125,2,3
38.647,-109.9818,2,3
33.3747,-86.8019,3,3
25.0801,121.6586,2,3
10.329022,123.876998,3,12
16.7667,120.7617,2,14
10.294,123.8131,2,3
5.9012,116.2113,2,14
44.5545,-120.3206,4,15
44.471,-123.412,3,1
7.160382,80.45979,3,15
40.5558,-80.2174,2,3
28.12,82.86,2,8
28.9986,94.8885,1,3
15.3739,73.8911,2,3
47.143517,-122.108017,3,12
34.15029849,-117.9438775,1,3
33.33875958,75.1921061,2,12
33.6296,74.5264,2,15
28.298,84.9671,2,0
26.8599,89.3943,2,3
-6.1354,106.6113,1,3
33.2334,-86.5292,2,12
35.6126,135.9674,2,3
45.8346,-123.011,2,5
-5.7946,-35.1888,2,1
29.2944,81.3,2,3
33.0375,-116.8331,3,12
24.9441,67.0317,2,15
41.8601,24.4277,2,13
10.3336,123.8978,2,14
44.0344,-91.6396,3,12
16.8828,120.7802,2,14
40.5765,-111.6788,2,3
45.8175,-118.8279,4,15
9.8747,-84.3841,3,12
29.9987,103.0255,3,15
37.22499305,-122.1489595,3,3
57.0534,-135.3301,2,3
39.0712,70.4275,2,12
28.57,83.45,2,3
9.3147,-79.7975,3,12
41.9757,44.8448,2,3
-0.4834,100.3387,2,3
28.0822,96.5316,2,3
22.1306,95.5488,1,8
5.490492298,101.0518731,3,3
45.3917,6.7124,1,15
32.834,-96.8975,1,3
31.8795,76.9161,2,3
16.5676,73.6608,2,3
47.5692,-122.6561,2,3
43.6187,-80.1432,2,12
33.7848,104.3715,5,3
-7.2269,108.0197,2,3
7.9978,122.8157,3,12
-39.0336,177.4174,2,3
7.36,122.1865,2,3
27.124,104.7281,2,3
10.3177097,123.8475216,2,3
49.3,-123.1341,3,12
28.3527,113.0054,2,12
36.20785464,-86.95613007,3,12
34.0666,-118.9962,2,3
5.9437,116.0946,2,3
30.4619,79.0765,2,12
26.4333,94.8833,2,3
10.2054,-83.9041,2,15
54.9753,-2.2471,2,5
10.2753,-61.4689,2,3
37.8849,-80.3442,5,1
13.9791,121.8982,3,5
43.0266,-76.3302,3,3
28.2658,83.6117,3,1
19.305,-70.6,1,14
43.10590179,-72.44447441,3,3
40.4338,-80.0085,1,15
42.3381,-124.4119,4,15
1.3745,110.36,2,3
34.0497,-118.8053,3,3
26.9149,87.3372,2,1
6.3314,124.9485,2,3
27.9358,85.1893,2,3
50.9186,-2.6853,3,3
32.4613,-84.9431,3,15
6.011,-0.0798,2,3
37.3298,-82.7228,2,3
9.9451,-84.3678,2,3
38.3989,-81.585,2,15
27.140584,86.398964,4,1
-7.9115,112.343,2,3
-0.7133,37.051,2,3
39.875223,22.5703077,2,12
32.3614925,77.23398736,3,13
45.8549,6.8171,2,13
11.2434,-60.7195,2,3
50.7088,-2.7592,3,15
47.35299967,-122.5589364,3,10
37.74061109,-121.6697643,3,15
11.51185539,76.01854791,3,1
-10.7142,24.8656,2,8
42.1823,-110.1843,2,3
-6.412751806,106.7653781,4,1
37.4264,-82.4939,3,3
36.01490705,-121.5287745,2,15
18.0918,-76.9429,3,12
3.016558705,101.7626998,3,12
45.9641,-123.1705,4,15
26.222,94.9152,2,3
-43.5586,170.1794,2,4
-3.3784,35.8907,2,12
29.5866,80.2154,3,3
40.4377,-80.083,3,12
8.4831,-13.2504,2,3
5.5139,-75.0138,2,3
17.9484,-96.1674,2,3
42.6289,44.0675,2,15
44.1114,-124.1233,4,15
